"","gene","rxn","name","ec","tc","qseqid","pident","evalue","bitscore","qcovs","stitle","sstart","send","pathway","status","pathway.status","complex","exception","complex.status","seed","rm","itmp"
"12862","gnl_DSMZ_unitig_0_quiver_consensus_1702634:1702023","gnl|TC-DB|P76249|2.A.76.1.5","transport-2.A.76.1.5-leucine",NA,"2.A.76.1.5","gnl|TC-DB|P76249|2.A.76.1.5",26.57,3.22e-15,70.9,95,"gnl_DSMZ_unitig_0_quiver_consensus",1702634,1702023,NA,"bad_blast",NA,NA,0,NA,"rxn29053",FALSE,12862
"12863","gnl_DSMZ_unitig_0_quiver_consensus_1588780:1589916","gnl|TC-DB|Q8E8U1|2.A.3.13.3","transport-2.A.3.13.3-L-leucine",NA,"2.A.3.13.3","gnl|TC-DB|Q8E8U1|2.A.3.13.3",23.797,2.1e-07,50.1,87,"gnl_DSMZ_unitig_0_quiver_consensus",1588780,1589916,NA,"bad_blast",NA,NA,0,NA,"rxn29053",FALSE,12863
"12864","gnl_DSMZ_unitig_0_quiver_consensus_1785086:1785811","gnl|TC-DB|O05347|3.A.1.16.2","transport-3.A.1.16.2-cyanate",NA,"3.A.1.16.2","gnl|TC-DB|O05347|3.A.1.16.2",38.866,9.46e-34,127,91,"gnl_DSMZ_unitig_0_quiver_consensus",1785086,1785811,NA,"bad_blast",NA,NA,0,NA,"rxn29056",FALSE,12864
"12865","gnl_DSMZ_unitig_0_quiver_consensus_513584:514873","gnl|TC-DB|P42237|2.A.1.14.1","transport-2.A.1.14.1-glutamate",NA,"2.A.1.14.1","gnl|TC-DB|P42237|2.A.1.14.1",22,4.48e-14,71.6,97,"gnl_DSMZ_unitig_0_quiver_consensus",513584,514873,NA,"bad_blast",NA,NA,0,NA,"rxn29068",FALSE,12865
"12866","gnl_DSMZ_unitig_0_quiver_consensus_1588891:1590018","gnl|TC-DB|Q9WTR6|2.A.3.8.5","transport-2.A.3.8.5-glutamate",NA,"2.A.3.8.5","gnl|TC-DB|Q9WTR6|2.A.3.8.5",22.959,2.39e-12,66.6,75,"gnl_DSMZ_unitig_0_quiver_consensus",1588891,1590018,NA,"bad_blast",NA,NA,0,NA,"rxn29068",FALSE,12866
"12867","gnl_DSMZ_unitig_0_quiver_consensus_1372978:1374216","gnl|TC-DB|Q8TCU3|2.A.3.8.24","transport-2.A.3.8.24-glutamate",NA,"2.A.3.8.24","gnl|TC-DB|Q8TCU3|2.A.3.8.24",23.138,1.64e-08,53.9,75,"gnl_DSMZ_unitig_0_quiver_consensus",1372978,1374039,NA,"bad_blast",NA,NA,0,NA,"rxn29068",FALSE,12867
"12868","gnl_DSMZ_unitig_0_quiver_consensus_3038196:3039308","gnl|TC-DB|P0AA78|2.A.1.14.2","transport-2.A.1.14.2-glutamate",NA,"2.A.1.14.2","gnl|TC-DB|P0AA78|2.A.1.14.2",24.937,0.054,32.7,81,"gnl_DSMZ_unitig_0_quiver_consensus",3038196,3039308,NA,"bad_blast",NA,NA,0,NA,"rxn29068",FALSE,12868
"12869","gnl_DSMZ_unitig_0_quiver_consensus_2921450:2923654","gnl|TC-DB|O32220|3.A.3.5.18","transport-3.A.3.5.1-copper",NA,"3.A.3.5.1","gnl|TC-DB|O32220|3.A.3.5.18",45.856,0,582,91,"gnl_DSMZ_unitig_0_quiver_consensus",2921450,2923654,NA,"good_blast",NA,NA,0,NA,"rxn29072",FALSE,12869
"12870","gnl_DSMZ_unitig_0_quiver_consensus_3153014:3154942","gnl|TC-DB|O30085|3.A.3.5.10","transport-3.A.3.5.10-copper",NA,"3.A.3.5.10","gnl|TC-DB|O30085|3.A.3.5.10",44.444,8.43e-149,476,92,"gnl_DSMZ_unitig_0_quiver_consensus",3153014,3154924,NA,"good_blast",NA,NA,0,NA,"rxn29072",FALSE,12870
"12871","gnl_DSMZ_unitig_0_quiver_consensus_2921462:2923654","gnl|TC-DB|P38995|3.A.3.5.17","transport-3.A.3.5.17-copper",NA,"3.A.3.5.17","gnl|TC-DB|P38995|3.A.3.5.17",35.264,1.44e-113,384,75,"gnl_DSMZ_unitig_0_quiver_consensus",2921516,2923618,NA,"good_blast",NA,NA,0,NA,"rxn29072",TRUE,12871
"12872","gnl_DSMZ_unitig_0_quiver_consensus_2883879:2885771","gnl|TC-DB|Q978Z8|3.A.3.5.26","transport-3.A.3.5.26-copper",NA,"3.A.3.5.26","gnl|TC-DB|Q978Z8|3.A.3.5.26",33.951,1.66e-109,362,94,"gnl_DSMZ_unitig_0_quiver_consensus",2883879,2885771,NA,"good_blast",NA,NA,0,NA,"rxn29072",FALSE,12872
"12873","gnl_DSMZ_unitig_0_quiver_consensus_614096:615790","gnl|TC-DB|P20021|3.A.3.6.1","transport-3.A.3.6.1-copper",NA,"3.A.3.6.1","gnl|TC-DB|P20021|3.A.3.6.1",39.794,3.58e-106,353,98,"gnl_DSMZ_unitig_0_quiver_consensus",614096,615790,NA,"good_blast",NA,NA,0,NA,"rxn29072",FALSE,12873
"12874","gnl_DSMZ_unitig_0_quiver_consensus_2883585:2885765","gnl|TC-DB|Q9SZC9|3.A.3.5.11","transport-3.A.3.5.11-copper",NA,"3.A.3.5.11","gnl|TC-DB|Q9SZC9|3.A.3.5.11",35.975,3.69e-97,334,82,"gnl_DSMZ_unitig_0_quiver_consensus",2883585,2885762,NA,"good_blast",NA,NA,0,NA,"rxn29072",TRUE,12874
"12875","gnl_DSMZ_unitig_0_quiver_consensus_2883537:2885762","gnl|TC-DB|B0STR2|3.A.3.27.2","transport-3.A.3.27.2-copper",NA,"3.A.3.27.2","gnl|TC-DB|B0STR2|3.A.3.27.2",28.052,4.58e-94,321,91,"gnl_DSMZ_unitig_0_quiver_consensus",2883537,2885762,NA,"good_blast",NA,NA,0,NA,"rxn29072",TRUE,12875
"12876","gnl_DSMZ_unitig_0_quiver_consensus_2883636:2885774","gnl|TC-DB|Q9I3G8|3.A.3.27.5","transport-3.A.3.27.5-copper",NA,"3.A.3.27.5","gnl|TC-DB|Q9I3G8|3.A.3.27.5",34.747,5.16e-81,282,87,"gnl_DSMZ_unitig_0_quiver_consensus",2883636,2885774,NA,"good_blast",NA,NA,0,NA,"rxn29072",TRUE,12876
"12877","gnl_DSMZ_unitig_0_quiver_consensus_2883612:2885765","gnl|TC-DB|Q5GCB0|3.A.3.27.4","transport-3.A.3.27.4-copper",NA,"3.A.3.27.4","gnl|TC-DB|Q5GCB0|3.A.3.27.4",32.969,1.25e-56,208,92,"gnl_DSMZ_unitig_0_quiver_consensus",2883636,2885765,NA,"good_blast",NA,NA,0,NA,"rxn29072",TRUE,12877
"12878","gnl_DSMZ_unitig_0_quiver_consensus_3162451:3164121","gnl|TC-DB|Q9M3H5|3.A.3.6.6","transport-3.A.3.6.6-copper",NA,"3.A.3.6.6","gnl|TC-DB|Q9M3H5|3.A.3.6.6",28.918,6.35e-52,194,75,"gnl_DSMZ_unitig_0_quiver_consensus",3162451,3164121,NA,"bad_blast",NA,NA,0,NA,"rxn29072",FALSE,12878
"12879","gnl_DSMZ_unitig_0_quiver_consensus_808114:807260","gnl|TC-DB|Q52900|3.A.1.132.2","transport-3.A.1.132.2-copper",NA,"3.A.1.132.2","gnl|TC-DB|Q52900|3.A.1.132.2",35,1.16e-35,133,97,"gnl_DSMZ_unitig_0_quiver_consensus",808114,807260,NA,"bad_blast",NA,NA,0,NA,"rxn29072",FALSE,12879
"12880","gnl_DSMZ_unitig_0_quiver_consensus_3162268:3164094","gnl|TC-DB|Q9I147|3.A.3.6.15","transport-3.A.3.6.15-copper",NA,"3.A.3.6.15","gnl|TC-DB|Q9I147|3.A.3.6.15",34.436,2.37e-32,131,79,"gnl_DSMZ_unitig_0_quiver_consensus",3162472,3163974,NA,"bad_blast",NA,NA,0,NA,"rxn29072",TRUE,12880
"12881","gnl_DSMZ_unitig_0_quiver_consensus_2089151:2089927","gnl|TC-DB|Q9RNI9|3.A.1.15.6","transport-3.A.1.15.6-copper",NA,"3.A.1.15.6","gnl|TC-DB|Q9RNI9|3.A.1.15.6",27.311,8.6e-26,102,98,"gnl_DSMZ_unitig_0_quiver_consensus",2089169,2089873,NA,"bad_blast",NA,NA,0,NA,"rxn29072",FALSE,12881
"12882","gnl_DSMZ_unitig_0_quiver_consensus_614096:615790","gnl|TC-DB|P20021|3.A.3.6.1","transport-3.A.3.6.1-calcium",NA,"3.A.3.6.1","gnl|TC-DB|P20021|3.A.3.6.1",39.794,3.58e-106,353,98,"gnl_DSMZ_unitig_0_quiver_consensus",614096,615790,NA,"good_blast",NA,NA,0,NA,"rxn29073",FALSE,12882
"12883","gnl_DSMZ_unitig_0_quiver_consensus_3162451:3164121","gnl|TC-DB|Q9M3H5|3.A.3.6.6","transport-3.A.3.6.6-calcium",NA,"3.A.3.6.6","gnl|TC-DB|Q9M3H5|3.A.3.6.6",28.918,6.35e-52,194,75,"gnl_DSMZ_unitig_0_quiver_consensus",3162451,3164121,NA,"bad_blast",NA,NA,0,NA,"rxn29073",FALSE,12883
"12884","gnl_DSMZ_unitig_0_quiver_consensus_3162268:3164094","gnl|TC-DB|Q5M0A4|3.A.3.2.22","transport-3.A.3.2.22-calcium",NA,"3.A.3.2.22","gnl|TC-DB|Q5M0A4|3.A.3.2.22",22.222,9.32e-16,79.3,75,"gnl_DSMZ_unitig_0_quiver_consensus",3162496,3164091,NA,"bad_blast",NA,NA,0,NA,"rxn29073",FALSE,12884
"12885","gnl_DSMZ_unitig_0_quiver_consensus_614096:615790","gnl|TC-DB|P20021|3.A.3.6.1","transport-3.A.3.6.1-calcium",NA,"3.A.3.6.1","gnl|TC-DB|P20021|3.A.3.6.1",39.794,3.58e-106,353,98,"gnl_DSMZ_unitig_0_quiver_consensus",614096,615790,NA,"good_blast",NA,NA,0,NA,"rxn29074",FALSE,12885
"12886","gnl_DSMZ_unitig_0_quiver_consensus_3162451:3164121","gnl|TC-DB|Q9M3H5|3.A.3.6.6","transport-3.A.3.6.6-calcium",NA,"3.A.3.6.6","gnl|TC-DB|Q9M3H5|3.A.3.6.6",28.918,6.35e-52,194,75,"gnl_DSMZ_unitig_0_quiver_consensus",3162451,3164121,NA,"bad_blast",NA,NA,0,NA,"rxn29074",FALSE,12886
"12887","gnl_DSMZ_unitig_0_quiver_consensus_3162268:3164094","gnl|TC-DB|Q5M0A4|3.A.3.2.22","transport-3.A.3.2.22-calcium",NA,"3.A.3.2.22","gnl|TC-DB|Q5M0A4|3.A.3.2.22",22.222,9.32e-16,79.3,75,"gnl_DSMZ_unitig_0_quiver_consensus",3162496,3164091,NA,"bad_blast",NA,NA,0,NA,"rxn29074",FALSE,12887
"12888","gnl_DSMZ_unitig_0_quiver_consensus_513584:514873","gnl|TC-DB|P42237|2.A.1.14.1","transport-2.A.1.14.1-glutamate",NA,"2.A.1.14.1","gnl|TC-DB|P42237|2.A.1.14.1",22,4.48e-14,71.6,97,"gnl_DSMZ_unitig_0_quiver_consensus",513584,514873,NA,"bad_blast",NA,NA,0,NA,"rxn29088",FALSE,12888
"12889","gnl_DSMZ_unitig_0_quiver_consensus_1588891:1590018","gnl|TC-DB|Q9WTR6|2.A.3.8.5","transport-2.A.3.8.5-glutamate",NA,"2.A.3.8.5","gnl|TC-DB|Q9WTR6|2.A.3.8.5",22.959,2.39e-12,66.6,75,"gnl_DSMZ_unitig_0_quiver_consensus",1588891,1590018,NA,"bad_blast",NA,NA,0,NA,"rxn29088",FALSE,12889
"12890","gnl_DSMZ_unitig_0_quiver_consensus_1372978:1374216","gnl|TC-DB|Q8TCU3|2.A.3.8.24","transport-2.A.3.8.24-glutamate",NA,"2.A.3.8.24","gnl|TC-DB|Q8TCU3|2.A.3.8.24",23.138,1.64e-08,53.9,75,"gnl_DSMZ_unitig_0_quiver_consensus",1372978,1374039,NA,"bad_blast",NA,NA,0,NA,"rxn29088",FALSE,12890
"12891","gnl_DSMZ_unitig_0_quiver_consensus_3038196:3039308","gnl|TC-DB|P0AA78|2.A.1.14.2","transport-2.A.1.14.2-glutamate",NA,"2.A.1.14.2","gnl|TC-DB|P0AA78|2.A.1.14.2",24.937,0.054,32.7,81,"gnl_DSMZ_unitig_0_quiver_consensus",3038196,3039308,NA,"bad_blast",NA,NA,0,NA,"rxn29088",FALSE,12891
"12892","gnl_DSMZ_unitig_0_quiver_consensus_2176505:2177761","gnl|TC-DB|Q166T6|2.A.1.8.11","transport-2.A.1.8.1-nitrite",NA,"2.A.1.8.1","gnl|TC-DB|Q166T6|2.A.1.8.11",37.723,6.02e-76,256,96,"gnl_DSMZ_unitig_0_quiver_consensus",2176505,2177761,NA,"good_blast",NA,NA,0,NA,"rxn29093",FALSE,12892
"12893","gnl_DSMZ_unitig_0_quiver_consensus_2176487:2177758","gnl|TC-DB|P37758|2.A.1.8.10","transport-2.A.1.8.10-nitrite",NA,"2.A.1.8.10","gnl|TC-DB|P37758|2.A.1.8.10",41.593,3.78e-70,239,98,"gnl_DSMZ_unitig_0_quiver_consensus",2176487,2177758,NA,"good_blast",NA,NA,0,NA,"rxn29093",TRUE,12893
"12894","gnl_DSMZ_unitig_0_quiver_consensus_2176511:2177764","gnl|TC-DB|Q9HXD4|2.A.1.8.17","transport-2.A.1.8.17-nitrite",NA,"2.A.1.8.17","gnl|TC-DB|Q9HXD4|2.A.1.8.17",42.058,9.03e-60,209,96,"gnl_DSMZ_unitig_0_quiver_consensus",2176511,2177764,NA,"good_blast",NA,NA,0,NA,"rxn29093",TRUE,12894
"12895","gnl_DSMZ_unitig_0_quiver_consensus_2176496:2177764","gnl|TC-DB|Q9RA45|2.A.1.8.9","transport-2.A.1.8.9-nitrite",NA,"2.A.1.8.9","gnl|TC-DB|Q9RA45|2.A.1.8.9",33.778,1.68e-39,149,98,"gnl_DSMZ_unitig_0_quiver_consensus",2176496,2177764,NA,"bad_blast",NA,NA,0,NA,"rxn29093",TRUE,12895
"12896","gnl_DSMZ_unitig_0_quiver_consensus_2750569:2749304","gnl|TC-DB|A7ZUZ0|2.A.2.1.1","transport-2.A.2.1.1-melibiose",NA,"2.A.2.1.1","gnl|TC-DB|A7ZUZ0|2.A.2.1.1",20.737,0.000105,41.6,91,"gnl_DSMZ_unitig_0_quiver_consensus",2750569,2749304,NA,"bad_blast",NA,NA,0,NA,"rxn29106",FALSE,12896
"12897","gnl_DSMZ_unitig_0_quiver_consensus_1113236:1114294","gnl|TC-DB|Q88I34|2.A.1.15.16","transport-2.A.1.15.1-4-hydroxybenzoate",NA,"2.A.1.15.1","gnl|TC-DB|Q88I34|2.A.1.15.16",32.961,1.22e-25,107,83,"gnl_DSMZ_unitig_0_quiver_consensus",1113236,1114294,NA,"bad_blast",NA,NA,0,NA,"rxn29120",FALSE,12897
"12898","gnl_DSMZ_unitig_0_quiver_consensus_3137440:3136181","gnl|TC-DB|Q8NMG4|2.A.1.3.74","transport-2.A.1.3.74-spermidine",NA,"2.A.1.3.74","gnl|TC-DB|Q8NMG4|2.A.1.3.74",37.736,1.97e-51,186,90,"gnl_DSMZ_unitig_0_quiver_consensus",3137440,3136181,NA,"bad_blast",NA,NA,0,NA,"rxn29135",FALSE,12898
"12899","gnl_DSMZ_unitig_0_quiver_consensus_1113236:1114294","gnl|TC-DB|Q88I34|2.A.1.15.16","transport-2.A.1.15.1-spermidine",NA,"2.A.1.15.1","gnl|TC-DB|Q88I34|2.A.1.15.16",32.961,1.22e-25,107,83,"gnl_DSMZ_unitig_0_quiver_consensus",1113236,1114294,NA,"bad_blast",NA,NA,0,NA,"rxn29135",FALSE,12899
"12900","gnl_DSMZ_unitig_0_quiver_consensus_314035:314361","gnl|TC-DB|P69213|2.A.7.1.9","transport-2.A.7.1.9-spermidine",NA,"2.A.7.1.9","gnl|TC-DB|P69213|2.A.7.1.9",33.036,1.41e-10,54.3,92,"gnl_DSMZ_unitig_0_quiver_consensus",314035,314361,NA,"bad_blast",NA,NA,0,NA,"rxn29135",FALSE,12900
"12901","gnl_DSMZ_unitig_0_quiver_consensus_2001668:2002942","gnl|TC-DB|Q8NKC4|2.A.3.10.18","transport-2.A.3.10.18-leucine",NA,"2.A.3.10.18","gnl|TC-DB|Q8NKC4|2.A.3.10.18",28.16,1.07e-37,146,79,"gnl_DSMZ_unitig_0_quiver_consensus",2001668,2002942,NA,"bad_blast",NA,NA,0,NA,"rxn29140",FALSE,12901
"12902","gnl_DSMZ_unitig_0_quiver_consensus_1702634:1702023","gnl|TC-DB|P76249|2.A.76.1.5","transport-2.A.76.1.5-leucine",NA,"2.A.76.1.5","gnl|TC-DB|P76249|2.A.76.1.5",26.57,3.22e-15,70.9,95,"gnl_DSMZ_unitig_0_quiver_consensus",1702634,1702023,NA,"bad_blast",NA,NA,0,NA,"rxn29140",FALSE,12902
"12903","gnl_DSMZ_unitig_0_quiver_consensus_1588780:1589916","gnl|TC-DB|Q8E8U1|2.A.3.13.3","transport-2.A.3.13.3-L-leucine",NA,"2.A.3.13.3","gnl|TC-DB|Q8E8U1|2.A.3.13.3",23.797,2.1e-07,50.1,87,"gnl_DSMZ_unitig_0_quiver_consensus",1588780,1589916,NA,"bad_blast",NA,NA,0,NA,"rxn29140",FALSE,12903
"12904","gnl_DSMZ_unitig_0_quiver_consensus_983742:984971","gnl|TC-DB|Q79VF1|1.A.11.1.3","transport-1.A.11.1.3-ammonia",NA,"1.A.11.1.3","gnl|TC-DB|Q79VF1|1.A.11.1.3",66.979,8.93e-133,419,97,"gnl_DSMZ_unitig_0_quiver_consensus",983742,984971,NA,"good_blast",NA,NA,0,NA,"rxn29187",FALSE,12904
"12905","gnl_DSMZ_unitig_0_quiver_consensus_2354707:2353250","gnl|TC-DB|A2RKA7|3.A.1.2.17","transport-3.A.1.2.17-xanthosine",NA,"3.A.1.2.17","gnl|TC-DB|A2RKA7|3.A.1.2.17",46.122,4.03e-134,426,98,"gnl_DSMZ_unitig_0_quiver_consensus",2354707,2353250,NA,"good_blast",NA,NA,0,NA,"rxn29211",FALSE,12905
"12906","gnl_DSMZ_unitig_0_quiver_consensus_1024201:1025178","gnl|TC-DB|OLS20019|3.A.1.19.6","transport-3.A.1.19.6-Sulfate",NA,"3.A.1.19.6","gnl|TC-DB|OLS20019|3.A.1.19.6",33.438,1.21e-54,191,93,"gnl_DSMZ_unitig_0_quiver_consensus",1024210,1025148,NA,"bad_blast",NA,NA,0,NA,"rxn29239",FALSE,12906
"12907","gnl_DSMZ_unitig_0_quiver_consensus_2034204:2033557","gnl|TC-DB|G2SET5|3.A.1.132.14","transport-3.A.1.132.14-Sulfate",NA,"3.A.1.132.14","gnl|TC-DB|G2SET5|3.A.1.132.14",35.648,4.16e-38,138,99,"gnl_DSMZ_unitig_0_quiver_consensus",2034204,2033557,NA,"bad_blast",NA,NA,0,NA,"rxn29239",FALSE,12907
"12908","gnl_DSMZ_unitig_0_quiver_consensus_2793264:2794337","gnl|TC-DB|B7L6N0|3.A.1.19.4","transport-3.A.1.19.4-sulfate",NA,"3.A.1.19.4","gnl|TC-DB|B7L6N0|3.A.1.19.4",34.286,4.47e-22,90.9,94,"gnl_DSMZ_unitig_0_quiver_consensus",2793324,2793839,NA,"bad_blast",NA,NA,0,NA,"rxn29239",FALSE,12908
"12909","gnl_DSMZ_unitig_0_quiver_consensus_1026301:1026948","gnl|TC-DB|P71746|3.A.1.6.3","transport-3.A.1.6.3-sulfate",NA,"3.A.1.6.3","gnl|TC-DB|P71746|3.A.1.6.3",25.877,1.58e-12,64.3,86,"gnl_DSMZ_unitig_0_quiver_consensus",1026301,1026948,NA,"bad_blast",NA,NA,0,NA,"rxn29239",FALSE,12909
"12910","gnl_DSMZ_unitig_0_quiver_consensus_983742:984971","gnl|TC-DB|Q79VF1|1.A.11.1.3","transport-1.A.11.1.3-ammonia",NA,"1.A.11.1.3","gnl|TC-DB|Q79VF1|1.A.11.1.3",66.979,8.93e-133,419,97,"gnl_DSMZ_unitig_0_quiver_consensus",983742,984971,NA,"good_blast",NA,NA,0,NA,"rxn29241",FALSE,12910
"12911","gnl_DSMZ_unitig_0_quiver_consensus_983742:984971","gnl|TC-DB|Q79VF1|1.A.11.1.3","transport-1.A.11.1.3-ammonia",NA,"1.A.11.1.3","gnl|TC-DB|Q79VF1|1.A.11.1.3",66.979,8.93e-133,419,97,"gnl_DSMZ_unitig_0_quiver_consensus",983742,984971,NA,"good_blast",NA,NA,0,NA,"rxn29242",FALSE,12911
"12912","gnl_DSMZ_unitig_0_quiver_consensus_1526812:1525679","gnl|TC-DB|XP_003075324.2|2.A.33.1.7","transport-2.A.33.1.7-calcium",NA,"2.A.33.1.7","gnl|TC-DB|XP_003075324.2|2.A.33.1.7",35.584,5.8e-42,157,77,"gnl_DSMZ_unitig_0_quiver_consensus",1526812,1525679,NA,"bad_blast",NA,NA,0,NA,"rxn29257",FALSE,12912
"12913","gnl_DSMZ_unitig_0_quiver_consensus_1562090:1561032","gnl|TC-DB|O06473|2.A.1.32.3","transport-2.A.1.32.3-copper",NA,"2.A.1.32.3","gnl|TC-DB|O06473|2.A.1.32.3",58.924,2.27e-119,379,89,"gnl_DSMZ_unitig_0_quiver_consensus",1562090,1561032,NA,"good_blast",NA,NA,0,NA,"rxn29258",FALSE,12913
"12914","gnl_DSMZ_unitig_0_quiver_consensus_3161363:3160476","gnl|TC-DB|P13512|2.A.4.1.1","transport-2.A.4.1.1-copper",NA,"2.A.4.1.1","gnl|TC-DB|P13512|2.A.4.1.1",35.135,4.39e-37,137,99,"gnl_DSMZ_unitig_0_quiver_consensus",3161363,3160476,NA,"bad_blast",NA,NA,0,NA,"rxn29258",FALSE,12914
"12915","gnl_DSMZ_unitig_0_quiver_consensus_487703:489019","gnl|TC-DB|F2CRE4|2.A.1.82.1","transport-2.A.1.82.1-copper",NA,"2.A.1.82.1","gnl|TC-DB|F2CRE4|2.A.1.82.1",28.221,2.96e-29,119,99,"gnl_DSMZ_unitig_0_quiver_consensus",487703,489019,NA,"bad_blast",NA,NA,0,NA,"rxn29258",FALSE,12915
"12916","gnl_DSMZ_unitig_0_quiver_consensus_1335601:1334597","gnl|TC-DB|P28246|2.A.1.2.7","transport-2.A.1.2.7-copper",NA,"2.A.1.2.7","gnl|TC-DB|P28246|2.A.1.2.7",31.858,7.35e-18,82.8,84,"gnl_DSMZ_unitig_0_quiver_consensus",1335601,1334597,NA,"bad_blast",NA,NA,0,NA,"rxn29258",FALSE,12916
"12917","gnl_DSMZ_unitig_0_quiver_consensus_398037:399014","gnl|TC-DB|B8GAU7|2.A.1.81.2","transport-2.A.1.81.2-copper",NA,"2.A.1.81.2","gnl|TC-DB|B8GAU7|2.A.1.81.2",39.571,1.72e-17,82,76,"gnl_DSMZ_unitig_0_quiver_consensus",398037,399014,NA,"bad_blast",NA,NA,0,NA,"rxn29258",FALSE,12917
"12918","gnl_DSMZ_unitig_0_quiver_consensus_397929:399014","gnl|TC-DB|D5AKT2|2.A.1.81.1","transport-2.A.1.81.1-copper",NA,"2.A.1.81.1","gnl|TC-DB|D5AKT2|2.A.1.81.1",28.962,7.07e-08,51.6,84,"gnl_DSMZ_unitig_0_quiver_consensus",397929,399014,NA,"bad_blast",NA,NA,0,NA,"rxn29258",TRUE,12918
"12919","gnl_DSMZ_unitig_0_quiver_consensus_2117104:2118219","gnl|TC-DB|P31545|2.A.108.2.3","transport-2.A.108.2.3-iron",NA,"2.A.108.2.3","gnl|TC-DB|P31545|2.A.108.2.3",36.605,1.32e-65,224,87,"gnl_DSMZ_unitig_0_quiver_consensus",2117104,2118219,NA,"good_blast",NA,NA,0,NA,"rxn29259",FALSE,12919
"12920","gnl_DSMZ_unitig_0_quiver_consensus_1925043:1925831","gnl|TC-DB|Q8VLX7|2.A.4.7.10","transport-2.A.4.7.1-iron",NA,"2.A.4.7.1","gnl|TC-DB|Q8VLX7|2.A.4.7.10",49.421,4.92e-29,113,89,"gnl_DSMZ_unitig_0_quiver_consensus",1925055,1925828,NA,"bad_blast",NA,NA,0,NA,"rxn29259",FALSE,12920
"12921","gnl_DSMZ_unitig_0_quiver_consensus_77278:75623","gnl|TC-DB|O94607|2.A.1.16.5","transport-2.A.1.16.5-iron",NA,"2.A.1.16.5","gnl|TC-DB|O94607|2.A.1.16.5",23.667,2.57e-12,67,98,"gnl_DSMZ_unitig_0_quiver_consensus",77278,75623,NA,"bad_blast",NA,NA,0,NA,"rxn29259",FALSE,12921
"12922","gnl_DSMZ_unitig_0_quiver_consensus_1925004:1925783","gnl|TC-DB|Q6NE57|2.A.4.7.4","transport-2.A.4.7.4-iron",NA,"2.A.4.7.4","gnl|TC-DB|Q6NE57|2.A.4.7.4",21.456,2e-05,43.1,82,"gnl_DSMZ_unitig_0_quiver_consensus",1925004,1925783,NA,"bad_blast",NA,NA,0,NA,"rxn29259",TRUE,12922
"12923","gnl_DSMZ_unitig_0_quiver_consensus_2117104:2118219","gnl|TC-DB|P31545|2.A.108.2.3","transport-2.A.108.2.3-iron",NA,"2.A.108.2.3","gnl|TC-DB|P31545|2.A.108.2.3",36.605,1.32e-65,224,87,"gnl_DSMZ_unitig_0_quiver_consensus",2117104,2118219,NA,"good_blast",NA,NA,0,NA,"rxn29260",FALSE,12923
"12924","gnl_DSMZ_unitig_0_quiver_consensus_1925043:1925831","gnl|TC-DB|Q8VLX7|2.A.4.7.10","transport-2.A.4.7.1-iron",NA,"2.A.4.7.1","gnl|TC-DB|Q8VLX7|2.A.4.7.10",49.421,4.92e-29,113,89,"gnl_DSMZ_unitig_0_quiver_consensus",1925055,1925828,NA,"bad_blast",NA,NA,0,NA,"rxn29260",FALSE,12924
"12925","gnl_DSMZ_unitig_0_quiver_consensus_77278:75623","gnl|TC-DB|O94607|2.A.1.16.5","transport-2.A.1.16.5-iron",NA,"2.A.1.16.5","gnl|TC-DB|O94607|2.A.1.16.5",23.667,2.57e-12,67,98,"gnl_DSMZ_unitig_0_quiver_consensus",77278,75623,NA,"bad_blast",NA,NA,0,NA,"rxn29260",FALSE,12925
"12926","gnl_DSMZ_unitig_0_quiver_consensus_1925004:1925783","gnl|TC-DB|Q6NE57|2.A.4.7.4","transport-2.A.4.7.4-iron",NA,"2.A.4.7.4","gnl|TC-DB|Q6NE57|2.A.4.7.4",21.456,2e-05,43.1,82,"gnl_DSMZ_unitig_0_quiver_consensus",1925004,1925783,NA,"bad_blast",NA,NA,0,NA,"rxn29260",FALSE,12926
"12927","gnl_DSMZ_unitig_0_quiver_consensus_1925043:1925831","gnl|TC-DB|Q8VLX7|2.A.4.7.10","transport-2.A.4.7.1-mercury",NA,"2.A.4.7.1","gnl|TC-DB|Q8VLX7|2.A.4.7.10",49.421,4.92e-29,113,89,"gnl_DSMZ_unitig_0_quiver_consensus",1925055,1925828,NA,"bad_blast",NA,NA,0,NA,"rxn29261",FALSE,12927
"12928","gnl_DSMZ_unitig_0_quiver_consensus_3161309:3160467","gnl|TC-DB|O07084|2.A.4.1.3","transport-2.A.4.1.3-cadmium",NA,"2.A.4.1.3","gnl|TC-DB|O07084|2.A.4.1.3",35.915,2.64e-40,147,90,"gnl_DSMZ_unitig_0_quiver_consensus",3161309,3160467,NA,"bad_blast",NA,NA,0,NA,"rxn29670",FALSE,12928
"12929","gnl_DSMZ_unitig_0_quiver_consensus_3161363:3160476","gnl|TC-DB|P13512|2.A.4.1.1","transport-2.A.4.1.1-cadmium",NA,"2.A.4.1.1","gnl|TC-DB|P13512|2.A.4.1.1",35.135,4.39e-37,137,99,"gnl_DSMZ_unitig_0_quiver_consensus",3161363,3160476,NA,"bad_blast",NA,NA,0,NA,"rxn29670",FALSE,12929
