"","rxn","name","ec","tc","qseqid","pident","evalue","bitscore","qcovs","stitle","sstart","send","pathway","status","pathway.status","complex","exception","complex.status","seed","weight"
"5682","3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN","3-hydroxybutyryl-CoA dehydrogenase","1.1.1.157",NA,"UniRef90_Q9RVG1",49.807,3.15e-73,240,92,"gnl_DSMZ_unitig_0_quiver_consensus",2302132,2302905,"PYR-TO-BUT-NADPH","good_blast","full",NA,0,1,"rxn01452",0.005
"5683","3.2.1.24-RXN","alpha-Mannosidase","3.2.1.24",NA,"UniRef50_A0A090R098",27.16,7.5,24.3,75,"gnl_DSMZ_unitig_0_quiver_consensus",2575549,2575118,"MUC-GLYCAN_DEG","bad_blast",NA,NA,0,NA,"rxn17951",100
"5684","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn06093",0.005
"5685","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn09952",0.005
"5686","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn17890",0.005
"5687","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn19146",0.005
"5688","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn23742",0.005
"5689","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn23744",0.005
"5690","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn26126",0.005
"5691","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn27704",0.005
"5692","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn28259",0.005
"5693","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn28261",0.005
"5694","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn28669",0.005
"5695","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn90034",0.005
"5696","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn90035",0.005
"5697","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn90036",0.005
"5698","alpha-amylase","Alpha-amylase","3.2.1.1",NA,"UniRef90_A0R6E0",33.143,5.92e-61,216,85,"gnl_DSMZ_unitig_0_quiver_consensus",2127735,2129228,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn90037",0.005
"5699","ABC-malt-transporter","ABC-type maltose transporter","7.5.2.1/3.6.3.19",NA,"UniRef90_Q7N986",50.153,2.06e-97,314,96,"gnl_DSMZ_unitig_0_quiver_consensus",589560,590516,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn05608",0.005
"5700","ABC-malt-transporter","ABC-type maltose transporter","7.5.2.1/3.6.3.19",NA,"UniRef90_Q7N986",50.153,2.06e-97,314,96,"gnl_DSMZ_unitig_0_quiver_consensus",589560,590516,"EXC-STARCH-N27","good_blast",NA,NA,0,1,"rxn18573",0.005
"5701","DHFR","dihydrofolate reductase","1.5.1.3/1.5.1.4",NA,"UniRef90_P42251",44.693,5.81e-144,457,90,"gnl_DSMZ_unitig_0_quiver_consensus",2831213,2832802,"FOLATE-SYN-GS1","good_blast","threshold",NA,0,1,"rxn00684",0.005
"5702","DHFR","dihydrofolate reductase","1.5.1.3/1.5.1.4",NA,"UniRef90_P42251",44.693,5.81e-144,457,90,"gnl_DSMZ_unitig_0_quiver_consensus",2831213,2832802,"FOLATE-SYN-GS1","good_blast","threshold",NA,0,1,"rxn00685",0.005
"5703","DHFR","dihydrofolate reductase","1.5.1.3/1.5.1.4",NA,"UniRef90_P42251",44.693,5.81e-144,457,90,"gnl_DSMZ_unitig_0_quiver_consensus",2831213,2832802,"FOLATE-SYN-GS1","good_blast","threshold",NA,0,1,"rxn00686",0.005
"5704","DHFR","dihydrofolate reductase","1.5.1.3/1.5.1.4",NA,"UniRef90_P42251",44.693,5.81e-144,457,90,"gnl_DSMZ_unitig_0_quiver_consensus",2831213,2832802,"FOLATE-SYN-GS1","good_blast","threshold",NA,0,1,"rxn00687",0.005
"5705","DHFR","dihydrofolate reductase","1.5.1.3/1.5.1.4",NA,"UniRef90_P42251",44.693,5.81e-144,457,90,"gnl_DSMZ_unitig_0_quiver_consensus",2831213,2832802,"FOLATE-SYN-GS1","good_blast","threshold",NA,0,1,"rxn01601",0.005
"5706","DHFR","dihydrofolate reductase","1.5.1.3/1.5.1.4",NA,"UniRef90_P42251",44.693,5.81e-144,457,90,"gnl_DSMZ_unitig_0_quiver_consensus",2831213,2832802,"FOLATE-SYN-GS1","good_blast","threshold",NA,0,1,"rxn01602",0.005
"5707","DHFR","dihydrofolate reductase","1.5.1.3/1.5.1.4",NA,"UniRef90_P42251",44.693,5.81e-144,457,90,"gnl_DSMZ_unitig_0_quiver_consensus",2831213,2832802,"FOLATE-SYN-GS1","good_blast","threshold",NA,0,1,"rxn12649",0.005
"5708","DHFR","dihydrofolate reductase","1.5.1.3/1.5.1.4",NA,"UniRef90_P42251",44.693,5.81e-144,457,90,"gnl_DSMZ_unitig_0_quiver_consensus",2831213,2832802,"FOLATE-SYN-GS1","good_blast","threshold",NA,0,1,"rxn14120",0.005
"5709","DHFR","dihydrofolate reductase","1.5.1.3/1.5.1.4",NA,"UniRef90_P42251",44.693,5.81e-144,457,90,"gnl_DSMZ_unitig_0_quiver_consensus",2831213,2832802,"FOLATE-SYN-GS1","good_blast","threshold",NA,0,1,"rxn32434",0.005
"5710","RXN-8087","coenzyme gamma-F420-2:alpha-L-glutamate ligase","6.3.2.32",NA,"UniRef50_Q6R3H1",23.858,2.3,25.8,95,"gnl_DSMZ_unitig_0_quiver_consensus",774653,774135,"F420-3-BIOSYN-ARCHAEA","bad_blast",NA,NA,0,NA,"rxn16238",100
"5711","RXN-8087","coenzyme gamma-F420-2:alpha-L-glutamate ligase","6.3.2.32",NA,"UniRef50_Q6R3H1",23.858,2.3,25.8,95,"gnl_DSMZ_unitig_0_quiver_consensus",774653,774135,"F420-3-BIOSYN-ARCHAEA","bad_blast",NA,NA,0,NA,"rxn24604",100
"5712","LDH-ETF","Electron bifurcating lactate dehydrogenase","1.3.1.110",NA,"UniRef50_Q6R3H1",23.858,2.3,25.8,95,"gnl_DSMZ_unitig_0_quiver_consensus",774653,774135,"LDH-ETF-PWY","bad_blast",NA,NA,0,NA,"rxn90054",100
"5713","LDH-ETF","Electron bifurcating lactate dehydrogenase","1.3.1.110",NA,"UniRef50_Q6R3H1",23.858,2.3,25.8,95,"gnl_DSMZ_unitig_0_quiver_consensus",774653,774135,"LDH-ETF-PWY","bad_blast",NA,NA,0,NA,"rxn90056",100
"5714","INULIN-ABC-TRANSPORT","Inuline ABC-Transporter","",NA,"tr|Q1G9K3|Q1G9K3_LACDA",31.325,1.03e-43,157,99,"gnl_DSMZ_unitig_0_quiver_consensus",654236,653241,"INULIN-DEGRADATION","bad_blast",NA,NA,0,NA,"rxn29776",28.6702333333333
"5715","3alpha-HSDH","3alpha-hydroxysteroid dehydrogenase","",NA,"sp|A7B3K3|3AHDP_RUMGV",37.815,4.21e-40,144,100,"gnl_DSMZ_unitig_0_quiver_consensus",1650707,1650036,"ISOBILE-BIOSYN","bad_blast",NA,NA,0,NA,"rxn02890",37.3364666666667
"5716","3alpha-HSDH","3alpha-hydroxysteroid dehydrogenase","",NA,"sp|A7B3K3|3AHDP_RUMGV",37.815,4.21e-40,144,100,"gnl_DSMZ_unitig_0_quiver_consensus",1650707,1650036,"ISOBILE-BIOSYN","bad_blast",NA,NA,0,NA,"rxn45097",37.3364666666667
"5717","RXN-14196","carbamate kinase","2.7.2.2",NA,"UniRef90_P59625",25.685,0.066,32,90,"gnl_DSMZ_unitig_0_quiver_consensus",1842989,1842288,"|ARGDEGRAD-PWY2|","bad_blast",NA,NA,0,NA,"rxn00114",100
"5718","RXN-14196","carbamate kinase","2.7.2.2",NA,"UniRef90_P59625",25.685,0.066,32,90,"gnl_DSMZ_unitig_0_quiver_consensus",1842989,1842288,"|ARGDEGRAD-PWY2|","bad_blast",NA,NA,0,NA,"rxn01016",100
"5719","RXN-14196","carbamate kinase","2.7.2.2",NA,"UniRef90_P59625",25.685,0.066,32,90,"gnl_DSMZ_unitig_0_quiver_consensus",1842989,1842288,"|ARGDEGRAD-PWY2|","bad_blast",NA,NA,0,NA,"rxn29996",100
"5720","RXN-14196","carbamate kinase","2.7.2.2",NA,"UniRef90_P59625",25.685,0.066,32,90,"gnl_DSMZ_unitig_0_quiver_consensus",1842989,1842288,"|ARGDEGRAD-PWY2|","bad_blast",NA,NA,0,NA,"rxn37674",100
"5721","gnl|TC-DB|RZD32576|1.A.115.1.2","transport-1.A.115.1.2-NAD",NA,"1.A.115.1.2","gnl|TC-DB|RZD32576|1.A.115.1.2",32.9,2.95e-23,95.9,92,"gnl_DSMZ_unitig_0_quiver_consensus",1573654,1572968,NA,"bad_blast",NA,NA,0,NA,"rxn13361",69.40153
"5722","gnl|TC-DB|RZD32576|1.A.115.1.2","transport-1.A.115.1.2-NAD",NA,"1.A.115.1.2","gnl|TC-DB|RZD32576|1.A.115.1.2",32.9,2.95e-23,95.9,92,"gnl_DSMZ_unitig_0_quiver_consensus",1573654,1572968,NA,"bad_blast",NA,NA,0,NA,"rxn24116",69.40153
"5723","gnl|TC-DB|RZD32576|1.A.115.1.2","transport-1.A.115.1.2-NAD",NA,"1.A.115.1.2","gnl|TC-DB|RZD32576|1.A.115.1.2",32.9,2.95e-23,95.9,92,"gnl_DSMZ_unitig_0_quiver_consensus",1573654,1572968,NA,"bad_blast",NA,NA,0,NA,"rxn30216",69.40153
"5724","gnl|TC-DB|RZD32576|1.A.115.1.2","transport-1.A.115.1.2-NAD",NA,"1.A.115.1.2","gnl|TC-DB|RZD32576|1.A.115.1.2",32.9,2.95e-23,95.9,92,"gnl_DSMZ_unitig_0_quiver_consensus",1573654,1572968,NA,"bad_blast",NA,NA,0,NA,"rxn33812",69.40153
"5725","gnl|TC-DB|RZD32576|1.A.115.1.2","transport-1.A.115.1.2-NAD",NA,"1.A.115.1.2","gnl|TC-DB|RZD32576|1.A.115.1.2",32.9,2.95e-23,95.9,92,"gnl_DSMZ_unitig_0_quiver_consensus",1573654,1572968,NA,"bad_blast",NA,NA,0,NA,"rxn33813",69.40153
"5726","gnl|TC-DB|RZD32576|1.A.115.1.2","transport-1.A.115.1.2-NAD",NA,"1.A.115.1.2","gnl|TC-DB|RZD32576|1.A.115.1.2",32.9,2.95e-23,95.9,92,"gnl_DSMZ_unitig_0_quiver_consensus",1573654,1572968,NA,"bad_blast",NA,NA,0,NA,"rxn33817",69.40153
"5727","gnl|TC-DB|RZD32576|1.A.115.1.2","transport-1.A.115.1.2-NAD",NA,"1.A.115.1.2","gnl|TC-DB|RZD32576|1.A.115.1.2",32.9,2.95e-23,95.9,92,"gnl_DSMZ_unitig_0_quiver_consensus",1573654,1572968,NA,"bad_blast",NA,NA,0,NA,"rxn33824",69.40153
"5728","gnl|TC-DB|RZD32576|1.A.115.1.2","transport-1.A.115.1.2-NAD",NA,"1.A.115.1.2","gnl|TC-DB|RZD32576|1.A.115.1.2",32.9,2.95e-23,95.9,92,"gnl_DSMZ_unitig_0_quiver_consensus",1573654,1572968,NA,"bad_blast",NA,NA,0,NA,"rxn33825",69.40153
"5729","gnl|TC-DB|Q8TDX7|1.I.1.1.3","transport-1.I.1.1.3-Potassium",NA,"1.I.1.1.3","gnl|TC-DB|Q8TDX7|1.I.1.1.3",28.148,7.08e-24,99,86,"gnl_DSMZ_unitig_0_quiver_consensus",26508,25717,NA,"bad_blast",NA,NA,0,NA,"rxn05206",67.3349666666667
"5730","gnl|TC-DB|Q8TDX7|1.I.1.1.3","transport-1.I.1.1.3-Potassium",NA,"1.I.1.1.3","gnl|TC-DB|Q8TDX7|1.I.1.1.3",28.148,7.08e-24,99,86,"gnl_DSMZ_unitig_0_quiver_consensus",26508,25717,NA,"bad_blast",NA,NA,0,NA,"rxn27350",67.3349666666667
"5731","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-arabinose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn12574",0.005
"5732","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-arabinose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn05500",0.005
"5733","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-arabinose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn08140",0.005
"5734","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-arabinose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn08141",0.005
"5735","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-galacturonate",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn05673",0.005
"5736","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-galacturonate",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn08588",0.005
"5737","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-lactose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn08779",0.005
"5738","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-lactose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn08781",0.005
"5739","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-lactose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn10169",0.005
"5740","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-mannose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn05611",0.005
"5741","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-trehalose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn09655",0.005
"5742","gnl|TC-DB|E1WAV3|2.A.1.1.120","transport-2.A.1.1.1-trehalose",NA,"2.A.1.1.1","gnl|TC-DB|E1WAV3|2.A.1.1.120",31.264,2.35e-63,219,95,"gnl_DSMZ_unitig_0_quiver_consensus",2070805,2072127,NA,"good_blast",NA,NA,0,NA,"rxn09870",0.005
"5743","gnl|TC-DB|AIU41385.1|2.A.1.1.123","transport-2.A.1.1.123-sorbitol",NA,"2.A.1.1.123","gnl|TC-DB|AIU41385.1|2.A.1.1.123",29.175,3.27e-42,159,90,"gnl_DSMZ_unitig_0_quiver_consensus",2070781,2072127,NA,"bad_blast",NA,NA,0,NA,"rxn05648",27.3369666666667
"5744","gnl|TC-DB|O34718|2.A.1.1.26","transport-2.A.1.1.2-glucosamine",NA,"2.A.1.1.2","gnl|TC-DB|O34718|2.A.1.1.26",34.071,5.21e-51,184,92,"gnl_DSMZ_unitig_0_quiver_consensus",2070793,2072127,NA,"bad_blast",NA,NA,0,NA,"rxn12526",10.6711333333333
"5745","gnl|TC-DB|P15729|2.A.1.1.32","transport-2.A.1.1.3-D-mannitol",NA,"2.A.1.1.3","gnl|TC-DB|P15729|2.A.1.1.32",60.46,2.3e-131,416,93,"gnl_DSMZ_unitig_0_quiver_consensus",2070829,2072127,NA,"good_blast",NA,NA,0,NA,"rxn12587",0.005
"5746","gnl|TC-DB|P15729|2.A.1.1.32","transport-2.A.1.1.3-fructose",NA,"2.A.1.1.3","gnl|TC-DB|P15729|2.A.1.1.32",60.46,2.3e-131,416,93,"gnl_DSMZ_unitig_0_quiver_consensus",2070829,2072127,NA,"good_blast",NA,NA,0,NA,"rxn09681",0.005
"5747","gnl|TC-DB|P15729|2.A.1.1.32","transport-2.A.1.1.3-glycerol",NA,"2.A.1.1.3","gnl|TC-DB|P15729|2.A.1.1.32",60.46,2.3e-131,416,93,"gnl_DSMZ_unitig_0_quiver_consensus",2070829,2072127,NA,"good_blast",NA,NA,0,NA,"rxn12529",0.005
"5748","gnl|TC-DB|P15729|2.A.1.1.32","transport-2.A.1.1.3-glycerol",NA,"2.A.1.1.3","gnl|TC-DB|P15729|2.A.1.1.32",60.46,2.3e-131,416,93,"gnl_DSMZ_unitig_0_quiver_consensus",2070829,2072127,NA,"good_blast",NA,NA,0,NA,"rxn34380",0.005
"5749","gnl|TC-DB|P15729|2.A.1.1.32","transport-2.A.1.1.3-inositol",NA,"2.A.1.1.3","gnl|TC-DB|P15729|2.A.1.1.32",60.46,2.3e-131,416,93,"gnl_DSMZ_unitig_0_quiver_consensus",2070829,2072127,NA,"good_blast",NA,NA,0,NA,"rxn05593",0.005
"5750","gnl|TC-DB|P15729|2.A.1.1.32","transport-2.A.1.1.3-inositol",NA,"2.A.1.1.3","gnl|TC-DB|P15729|2.A.1.1.32",60.46,2.3e-131,416,93,"gnl_DSMZ_unitig_0_quiver_consensus",2070829,2072127,NA,"good_blast",NA,NA,0,NA,"rxn08752",0.005
"5751","gnl|TC-DB|P15729|2.A.1.1.32","transport-2.A.1.1.3-xylitol",NA,"2.A.1.1.3","gnl|TC-DB|P15729|2.A.1.1.32",60.46,2.3e-131,416,93,"gnl_DSMZ_unitig_0_quiver_consensus",2070829,2072127,NA,"good_blast",NA,NA,0,NA,"rxn12532",0.005
"5752","gnl|TC-DB|P15729|2.A.1.1.32","transport-2.A.1.1.3-xylose",NA,"2.A.1.1.3","gnl|TC-DB|P15729|2.A.1.1.32",60.46,2.3e-131,416,93,"gnl_DSMZ_unitig_0_quiver_consensus",2070829,2072127,NA,"good_blast",NA,NA,0,NA,"rxn05671",0.005
"5753","gnl|TC-DB|P15729|2.A.1.1.32","transport-2.A.1.1.3-xylose",NA,"2.A.1.1.3","gnl|TC-DB|P15729|2.A.1.1.32",60.46,2.3e-131,416,93,"gnl_DSMZ_unitig_0_quiver_consensus",2070829,2072127,NA,"good_blast",NA,NA,0,NA,"rxn09384",0.005
"5754","gnl|TC-DB|A0QZX3|2.A.1.1.65","transport-2.A.1.1.6-galactose",NA,"2.A.1.1.6","gnl|TC-DB|A0QZX3|2.A.1.1.65",58.716,2.78e-125,400,87,"gnl_DSMZ_unitig_0_quiver_consensus",2070826,2072127,NA,"good_blast",NA,NA,0,NA,"rxn05566",0.005
"5755","gnl|TC-DB|A0QZX3|2.A.1.1.65","transport-2.A.1.1.6-galactose",NA,"2.A.1.1.6","gnl|TC-DB|A0QZX3|2.A.1.1.65",58.716,2.78e-125,400,87,"gnl_DSMZ_unitig_0_quiver_consensus",2070826,2072127,NA,"good_blast",NA,NA,0,NA,"rxn08584",0.005
"5756","gnl|TC-DB|A0QZX3|2.A.1.1.65","transport-2.A.1.1.6-galactose",NA,"2.A.1.1.6","gnl|TC-DB|A0QZX3|2.A.1.1.65",58.716,2.78e-125,400,87,"gnl_DSMZ_unitig_0_quiver_consensus",2070826,2072127,NA,"good_blast",NA,NA,0,NA,"rxn34374",0.005
"5757","gnl|TC-DB|Q0SE66|2.A.1.1.81","transport-2.A.1.1.8-cellobiose",NA,"2.A.1.1.8","gnl|TC-DB|Q0SE66|2.A.1.1.81",61.588,1.01e-137,435,96,"gnl_DSMZ_unitig_0_quiver_consensus",2070751,2072127,NA,"good_blast",NA,NA,0,NA,"rxn12598",0.005
"5758","gnl|TC-DB|Q0SE66|2.A.1.1.81","transport-2.A.1.1.8-glucose",NA,"2.A.1.1.8","gnl|TC-DB|Q0SE66|2.A.1.1.81",61.588,1.01e-137,435,96,"gnl_DSMZ_unitig_0_quiver_consensus",2070751,2072127,NA,"good_blast",NA,NA,0,NA,"rxn05573",0.005
"5759","gnl|TC-DB|Q0SE66|2.A.1.1.81","transport-2.A.1.1.8-glucose",NA,"2.A.1.1.8","gnl|TC-DB|Q0SE66|2.A.1.1.81",61.588,1.01e-137,435,96,"gnl_DSMZ_unitig_0_quiver_consensus",2070751,2072127,NA,"good_blast",NA,NA,0,NA,"rxn08616",0.005
"5760","gnl|TC-DB|Q0SE66|2.A.1.1.81","transport-2.A.1.1.8-glucose",NA,"2.A.1.1.8","gnl|TC-DB|Q0SE66|2.A.1.1.81",61.588,1.01e-137,435,96,"gnl_DSMZ_unitig_0_quiver_consensus",2070751,2072127,NA,"good_blast",NA,NA,0,NA,"rxn09679",0.005
"5761","gnl|TC-DB|Q0SE66|2.A.1.1.81","transport-2.A.1.1.8-glucose",NA,"2.A.1.1.8","gnl|TC-DB|Q0SE66|2.A.1.1.81",61.588,1.01e-137,435,96,"gnl_DSMZ_unitig_0_quiver_consensus",2070751,2072127,NA,"good_blast",NA,NA,0,NA,"rxn09875",0.005
"5762","gnl|TC-DB|Q0SE66|2.A.1.1.81","transport-2.A.1.1.8-glucose",NA,"2.A.1.1.8","gnl|TC-DB|Q0SE66|2.A.1.1.81",61.588,1.01e-137,435,96,"gnl_DSMZ_unitig_0_quiver_consensus",2070751,2072127,NA,"good_blast",NA,NA,0,NA,"rxn08617",0.005
"5763","gnl|TC-DB|Q0SE66|2.A.1.1.81","transport-2.A.1.1.8-sucrose",NA,"2.A.1.1.8","gnl|TC-DB|Q0SE66|2.A.1.1.81",61.588,1.01e-137,435,96,"gnl_DSMZ_unitig_0_quiver_consensus",2070751,2072127,NA,"good_blast",NA,NA,0,NA,"rxn09658",0.005
"5764","gnl|TC-DB|Q51330|2.A.1.11.1","transport-2.A.1.11.1-OXALATE",NA,"2.A.1.11.1","gnl|TC-DB|Q51330|2.A.1.11.1",27.529,4.62e-22,96.3,94,"gnl_DSMZ_unitig_0_quiver_consensus",3056450,3057691,NA,"bad_blast",NA,NA,0,NA,"rxn12615",69.1348766666667
"5765","foo|unknown|BF638R_1718|2.A.1.12.1","transport-2.A.1.12.1-N-Acetylneuraminate",NA,"2.A.1.12.1","foo|unknown|BF638R_1718|2.A.1.12.1",24.311,9.28e-15,73.6,92,"gnl_DSMZ_unitig_0_quiver_consensus",3038241,3039404,NA,"bad_blast",NA,NA,0,NA,"rxn05487",84.2674533333333
"5766","foo|unknown|BF638R_1718|2.A.1.12.1","transport-2.A.1.12.1-N-Acetylneuraminate",NA,"2.A.1.12.1","foo|unknown|BF638R_1718|2.A.1.12.1",24.311,9.28e-15,73.6,92,"gnl_DSMZ_unitig_0_quiver_consensus",3038241,3039404,NA,"bad_blast",NA,NA,0,NA,"rxn08050",84.2674533333333
"5767","gnl|TC-DB|P42237|2.A.1.14.1","transport-2.A.1.14.1-glutamate",NA,"2.A.1.14.1","gnl|TC-DB|P42237|2.A.1.14.1",22,4.48e-14,71.6,97,"gnl_DSMZ_unitig_0_quiver_consensus",513584,514873,NA,"bad_blast",NA,NA,0,NA,"rxn05297",85.60072
"5768","gnl|TC-DB|P42237|2.A.1.14.1","transport-2.A.1.14.1-glutamate",NA,"2.A.1.14.1","gnl|TC-DB|P42237|2.A.1.14.1",22,4.48e-14,71.6,97,"gnl_DSMZ_unitig_0_quiver_consensus",513584,514873,NA,"bad_blast",NA,NA,0,NA,"rxn05298",85.60072
"5769","gnl|TC-DB|P42237|2.A.1.14.1","transport-2.A.1.14.1-glutamate",NA,"2.A.1.14.1","gnl|TC-DB|P42237|2.A.1.14.1",22,4.48e-14,71.6,97,"gnl_DSMZ_unitig_0_quiver_consensus",513584,514873,NA,"bad_blast",NA,NA,0,NA,"rxn08631",85.60072
"5770","gnl|TC-DB|P42237|2.A.1.14.1","transport-2.A.1.14.1-glutamate",NA,"2.A.1.14.1","gnl|TC-DB|P42237|2.A.1.14.1",22,4.48e-14,71.6,97,"gnl_DSMZ_unitig_0_quiver_consensus",513584,514873,NA,"bad_blast",NA,NA,0,NA,"rxn08632",85.60072
